3,0,0,0,3,0,0,1,1,0,2,0,2,0,3,1,0,0,1,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,-,2452
0,0,0,0,0,0,3,0,0,0,0,0,3,2,0,2,0,1,0,0,1,3,0,2,0,2,0,1,1,0,0,3,0,0,0,0,-,7
0,0,0,0,3,0,0,1,1,0,2,0,2,0,3,1,0,0,1,0,2,0,2,3,0,0,0,0,0,0,0,0,0,3,0,0,-,3308
0,0,3,0,0,0,2,0,0,0,0,0,3,3,0,2,0,1,0,0,1,3,0,2,0,2,0,1,1,0,0,0,0,0,0,0,-,1500
0,0,0,0,0,0,0,1,3,0,2,0,2,0,3,1,0,0,1,0,2,0,3,3,0,0,0,0,0,2,0,0,0,0,1,0,-,769
3,3,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,1,3,-,282
3,1,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,1,2,3,0,-,346
0,3,2,1,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,3,1,1,3,-,678
3,1,1,3,0,2,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,1,0,3,0,-,601
0,3,0,1,1,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3,0,0,0,2,0,3,1,3,0,-,445
0,3,1,3,0,2,0,0,0,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,2,1,0,0,3,0,-,2920
0,3,0,0,1,2,0,0,2,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,2,0,3,0,3,0,-,1301
0,3,0,3,0,2,0,0,0,3,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,1,0,0,3,0,-,1276
0,3,0,0,1,0,0,0,2,1,2,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,1,3,0,3,0,-,1183
0,3,0,3,1,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,0,0,3,0,-,312
0,3,0,0,0,0,0,0,2,1,2,0,0,0,0,1,0,0,0,2,1,2,0,0,0,0,1,0,0,0,0,3,3,0,3,0,-,1186
0,3,0,3,3,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,1,0,0,0,0,2,1,2,0,3,0,0,0,0,0,0,-,596
0,0,0,0,0,0,3,0,2,1,2,0,0,0,0,1,0,0,2,3,1,2,0,0,0,0,1,0,0,0,0,3,0,0,3,0,-,3884
0,3,0,0,3,0,0,0,0,1,0,0,0,0,2,1,3,3,0,0,1,0,2,0,0,2,1,2,0,0,0,0,0,0,0,0,-,837
0,0,0,0,0,0,0,0,2,1,2,0,1,2,0,1,0,0,3,3,3,2,0,0,0,0,1,0,0,0,0,0,0,0,3,0,-,1369
3,2,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,1,3,-,230
3,1,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,1,0,2,3,-,369
3,2,0,1,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,2,1,1,3,-,839
3,1,1,2,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,3,1,1,0,2,0,-,1003
0,2,0,1,1,3,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,0,2,0,2,0,1,3,-,1461
3,1,0,2,0,2,0,0,1,0,0,0,0,0,3,0,0,0,0,3,2,0,0,0,0,0,2,0,0,0,3,1,1,0,0,0,-,1289
0,0,0,1,1,3,0,0,0,2,0,0,0,0,0,2,3,0,0,0,3,1,0,0,0,0,0,1,0,0,2,0,2,0,0,3,-,2813
3,0,0,2,0,2,0,0,1,3,0,0,0,0,1,1,0,0,0,3,2,0,0,0,0,0,2,0,0,0,3,0,1,0,0,0,-,2783
0,0,0,1,0,3,0,0,0,2,0,0,0,0,0,3,3,0,0,0,1,1,0,0,0,0,3,1,2,0,2,0,2,0,0,0,-,291
0,0,3,2,0,2,0,2,1,3,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,-,57
0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,3,1,0,0,0,1,1,0,0,0,0,3,1,2,3,2,0,2,0,0,0,-,407
0,0,0,2,0,2,3,2,1,3,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,-,918
0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,3,1,0,0,0,2,1,0,0,0,0,3,1,2,3,0,0,2,0,0,0,-,147
0,0,0,2,0,0,3,2,1,3,0,0,0,0,1,2,0,0,0,1,3,0,1,0,0,0,2,0,0,0,0,0,3,0,0,0,-,707
2,2,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,3,1,-,540
1,3,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,3,2,2,-,293
2,2,3,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,3,3,1,-,930
1,3,3,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,1,1,3,0,2,-,946
2,0,3,1,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,1,0,3,3,0,-,709
0,3,3,0,1,2,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,1,1,3,0,0,-,450
0,0,3,1,1,0,0,0,0,3,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,3,0,0,1,0,2,1,0,0,3,0,-,654
0,3,0,0,1,2,0,1,0,0,3,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,3,0,0,0,0,2,1,3,0,0,-,4632
0,0,3,1,2,0,0,0,0,3,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,3,0,0,1,0,2,1,3,0,0,0,-,2566
0,0,0,3,1,2,0,1,0,0,3,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,3,0,3,-,2044
3,0,3,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,1,0,0,1,0,2,0,3,0,3,0,-,2108
0,3,0,3,0,2,0,1,0,0,1,0,0,0,3,0,2,0,0,2,0,0,1,0,0,0,1,0,0,0,0,2,0,3,0,0,-,2796
0,0,3,0,2,0,0,0,3,1,0,0,0,1,0,0,2,0,0,2,0,2,0,0,0,1,0,0,1,0,0,0,3,0,3,0,-,7100
0,3,0,3,0,0,0,1,0,0,1,0,0,0,2,0,2,0,0,2,0,0,1,0,0,0,2,3,0,0,0,0,1,3,0,0,-,2049
0,0,3,1,0,0,0,2,3,2,0,0,0,1,0,0,2,0,0,3,0,2,0,0,0,1,0,0,1,0,0,0,3,0,0,0,-,1029
0,0,0,3,0,0,0,1,0,0,1,0,0,0,1,0,3,2,0,2,0,0,1,0,0,0,2,3,2,0,0,0,0,3,0,0,-,198
1,2,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,1,-,345
1,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,1,3,2,1,-,262
1,2,3,1,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,3,3,1,-,1183
1,3,3,2,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,1,3,0,2,-,393
2,0,3,1,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3,1,2,1,3,0,-,2813
0,3,1,2,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,0,0,2,0,0,3,0,2,-,726
2,0,3,0,0,2,0,0,0,0,3,0,0,3,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,2,1,3,0,-,4227
0,3,1,2,0,1,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,3,0,0,3,0,0,0,0,2,0,1,3,0,0,-,1223
0,0,3,1,0,2,0,0,0,0,3,0,0,3,0,0,0,0,0,1,0,2,0,0,2,1,0,0,0,0,1,0,2,0,3,0,-,6367
0,3,0,2,0,1,0,0,0,1,1,2,0,0,2,0,2,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,1,3,0,0,-,4764
0,0,3,1,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,2,0,2,0,0,2,1,2,0,0,0,1,0,1,0,3,0,-,3906
0,3,0,1,0,1,0,0,0,2,1,1,0,0,2,0,2,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,2,3,0,0,-,1668
0,0,3,2,0,0,0,0,0,1,3,0,0,3,0,0,0,0,0,2,0,2,0,0,3,1,2,0,0,0,1,0,1,0,0,0,-,7464
0,0,0,1,0,1,0,0,0,2,1,2,0,0,2,0,2,0,0,0,3,0,3,0,0,3,1,0,0,0,0,0,0,3,0,0,-,356
0,0,3,0,0,0,0,0,0,1,3,0,0,3,0,3,0,0,0,2,0,1,0,0,2,1,2,0,0,0,2,0,1,0,0,0,-,3001
0,0,0,1,0,2,0,0,0,2,1,2,0,0,1,0,2,0,0,0,3,0,3,0,0,3,1,3,0,0,0,0,0,0,0,0,-,1062
0,0,0,0,0,0,0,0,3,1,3,0,0,3,1,3,0,0,0,2,0,1,0,0,2,2,2,0,0,0,0,0,1,0,0,0,-,534
0,0,0,1,0,0,0,0,0,2,2,2,0,0,3,1,2,0,0,0,3,1,3,0,0,0,1,3,0,0,0,0,0,0,0,0,-,68
0,0,0,0,0,0,0,0,3,1,0,0,0,3,1,3,0,0,0,2,1,3,0,0,2,2,1,2,0,0,0,0,0,0,0,0,-,146
0,0,0,0,0,0,0,0,2,1,2,2,0,0,3,1,2,0,0,0,3,1,3,0,0,0,1,0,0,0,0,0,0,0,3,0,-,553
1,2,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,1,2,-,289
2,1,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,3,2,0,2,1,-,346
1,2,0,2,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,3,1,1,2,-,1732
2,1,1,3,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,1,3,0,0,2,1,-,1029
1,2,0,0,3,1,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,3,0,1,2,-,2457
2,1,0,3,0,2,0,1,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,3,0,0,2,1,-,1222
1,2,0,0,3,0,0,0,3,0,0,0,0,0,0,0,2,2,0,0,0,0,3,1,0,0,0,0,1,0,0,0,3,0,1,2,-,2312
2,1,0,3,0,0,0,1,0,0,0,0,1,3,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,3,2,0,2,0,-,1350
0,2,0,2,3,0,0,0,3,1,0,0,0,0,0,0,2,2,0,0,0,0,3,1,0,0,0,0,1,0,0,0,3,0,1,0,-,870
0,1,0,3,0,0,0,1,0,0,0,0,1,3,0,0,0,0,2,2,0,0,0,0,0,0,2,3,0,0,0,3,1,0,2,0,-,858
0,2,0,1,3,0,0,0,3,2,0,0,0,0,0,0,2,2,0,0,0,0,3,1,0,0,0,0,1,0,0,1,3,0,0,0,-,1330
0,0,0,3,1,0,0,1,0,0,0,0,1,3,0,0,0,0,3,2,0,0,0,0,0,0,2,3,0,0,2,0,1,0,2,0,-,1055
0,2,0,1,0,2,0,0,3,2,0,0,0,0,0,0,2,3,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3,0,3,0,-,616
0,3,0,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,2,3,0,0,3,0,1,0,2,0,-,2250
0,2,0,1,0,3,0,0,3,2,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3,0,3,0,-,694
0,3,0,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,2,3,0,0,3,0,2,0,2,0,-,2434
0,2,0,2,0,3,0,0,3,2,0,0,0,0,0,1,3,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3,0,0,0,-,449
0,0,0,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,3,1,0,0,0,0,0,2,3,0,0,3,2,2,0,0,0,-,630
0,0,0,2,2,3,0,0,3,2,0,0,0,0,0,1,3,3,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,-,126
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,0,0,3,2,1,0,0,3,0,0,2,3,0,0,3,0,2,0,0,0,-,183
1,3,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,3,3,-,288
3,3,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,2,0,3,1,-,205
1,3,0,2,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,1,2,3,0,-,950
0,3,2,1,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,2,1,0,0,3,1,-,712
1,3,0,0,1,2,0,0,0,0,3,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,2,0,2,3,0,-,1327
0,3,2,0,2,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,0,0,0,2,1,2,0,3,0,-,1861
0,3,0,2,1,2,0,0,0,0,3,0,0,0,2,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,1,2,0,0,3,0,-,1397
0,3,0,0,2,1,0,0,0,1,0,0,0,2,0,3,0,0,0,1,0,1,0,0,0,3,0,0,0,0,2,0,2,0,3,0,-,2278
0,3,0,2,0,2,0,0,0,0,3,0,0,0,3,0,1,0,0,1,3,0,2,0,0,0,1,0,0,0,1,2,0,0,0,0,-,8173
0,0,0,0,2,1,0,0,0,1,0,0,0,3,2,3,1,0,0,1,0,3,0,0,0,3,0,0,0,0,2,0,2,0,0,0,-,342
0,0,0,2,0,2,0,0,0,0,3,0,0,0,3,0,1,0,0,1,1,2,3,0,0,0,1,0,0,0,0,2,0,0,3,0,-,4201
0,3,0,0,2,0,0,0,0,1,0,0,0,3,2,2,1,0,0,1,1,3,0,0,0,3,0,0,0,0,0,0,2,0,0,0,-,502
0,0,0,2,0,0,0,0,0,0,3,0,0,0,3,1,1,0,0,3,2,2,3,0,0,0,1,0,1,0,0,2,0,0,0,0,-,1159
0,0,0,0,2,0,0,2,0,1,0,0,0,3,2,2,3,0,0,1,1,3,0,0,0,3,0,0,0,1,0,0,0,0,0,0,-,171
0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,1,1,1,0,3,2,2,3,0,0,0,2,0,2,0,0,0,0,0,0,0,-,75
0,0,0,0,0,0,0,2,0,2,0,0,0,3,2,2,3,0,1,1,1,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,-,342
0,0,0,0,3,0,1,0,0,0,0,0,0,0,3,1,1,1,0,2,2,2,3,0,0,0,0,0,2,0,0,0,0,0,3,0,-,1306
1,1,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,1,2,-,340
2,1,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,2,2,1,1,0,-,370
0,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,3,1,2,-,417
2,1,3,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,3,0,2,1,1,0,-,773
0,1,1,2,0,3,0,0,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,3,1,3,0,2,-,891
2,0,3,1,3,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,3,0,0,3,0,0,1,1,0,-,2243
0,1,1,0,0,3,0,0,3,1,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,2,0,0,3,1,0,2,2,-,1566
1,2,0,1,3,0,0,2,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,3,0,0,1,2,0,-,9515
0,2,1,0,0,3,0,0,3,1,0,0,0,0,0,0,2,0,2,0,3,0,0,0,0,0,0,0,2,0,0,3,1,0,1,0,-,1637
0,1,0,1,3,0,0,2,0,0,0,0,0,0,0,3,0,2,0,2,0,0,0,0,0,0,1,1,0,0,3,0,0,0,2,3,-,7192
3,2,0,0,0,3,0,0,1,1,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,2,0,0,3,2,0,1,0,-,850
0,1,0,2,3,0,0,2,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,1,2,0,0,3,0,0,1,0,3,-,4205
3,0,1,0,0,3,0,0,1,1,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,2,0,0,3,2,0,2,0,-,1085
0,2,0,2,3,0,0,2,0,1,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,3,-,1166
3,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,1,0,2,0,2,0,3,0,2,0,-,1370
0,2,0,3,0,2,0,2,0,1,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,3,-,3395
3,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,1,1,2,0,2,0,0,0,2,0,-,2261
0,2,3,0,0,2,0,2,1,1,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,1,3,0,0,3,0,0,0,0,0,-,85
2,1,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,2,1,2,-,345
2,1,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,3,1,2,-,377
2,1,3,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,1,0,2,1,2,-,638
2,1,2,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,3,1,1,2,-,1074
2,1,1,3,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,2,1,2,-,2928
2,1,2,0,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,3,1,2,-,876
2,1,3,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,3,0,3,0,0,2,0,2,-,1258
2,0,2,0,0,3,0,3,1,3,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,2,0,0,0,0,0,1,2,-,5256
2,1,0,0,0,0,0,2,0,1,0,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0,3,1,3,0,3,0,0,2,0,0,-,635
0,0,2,0,0,3,0,3,1,3,0,0,0,0,3,0,0,0,0,2,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,2,-,272
2,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,2,0,0,0,0,3,0,0,0,0,3,1,2,0,3,0,0,0,3,0,-,1340
0,3,0,0,0,3,0,2,1,3,0,0,0,0,2,0,3,0,0,2,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,-,3388
0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,2,0,0,3,0,3,0,0,0,0,3,1,2,0,0,2,0,0,3,0,-,824
0,3,0,0,2,0,2,1,1,3,0,0,0,0,3,0,3,0,0,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-,331
0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,0,0,3,0,3,3,0,0,0,3,1,1,2,0,2,0,0,0,0,-,254
0,0,0,0,2,0,2,1,1,3,1,0,0,3,3,0,3,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,3,0,3,3,0,0,1,2,1,1,2,0,0,3,0,0,0,-,796
